#{"t_start": 1663259016.4642055, "env_id": null}
r,l,t,is_success
-14.0,3,35950.959318,
-14.0,3,35951.679441,
-14.0,3,35952.461547,
-14.0,3,35953.403597,
-14.0,3,35954.123755,
-14.0,3,35954.863543,
-14.0,3,35955.604354,
-14.0,3,35956.790834,
-14.0,3,35957.505199,
-14.0,3,35958.305466,
-14.0,3,35959.093622,
-14.0,3,35959.983042,
-14.0,3,35960.778904,
-14.0,3,35961.463209,
-14.0,3,35962.266025,
-14.0,3,35963.069118,
-14.0,3,35963.823606,
-14.0,3,35964.570951,
-14.0,3,35965.457886,
-14.0,3,35966.155842,
-14.0,3,35966.937666,
-14.0,3,35967.72427,
-14.0,3,35968.479841,
-14.0,3,35969.182641,
-14.0,3,35969.965792,
-14.0,3,35970.822635,
-14.0,3,35971.576633,
-14.0,3,35972.38895,
-14.0,3,35973.344033,
-14.0,3,35974.205678,
-14.0,3,35974.879005,
-14.0,3,35975.638421,
-14.0,3,35976.405942,
-14.0,3,35977.104969,
-14.0,3,35977.800424,
-14.0,3,35978.543676,
-14.0,3,35979.538291,
-14.0,3,35980.397643,
-14.0,3,35981.238815,
-14.0,3,35982.100837,
-14.0,3,35982.992239,
-14.0,3,35983.843581,
-14.0,3,35984.682603,
-14.0,3,35985.352609,
-14.0,3,35986.123009,
-14.0,3,35986.955512,
-14.0,3,35987.751479,
-14.0,3,35988.576675,
-14.0,3,35989.39122,
-14.0,3,35990.137722,
-14.0,3,35990.869369,
-14.0,3,35991.581467,
-14.0,3,35992.583891,
-14.0,3,35993.382501,
-14.0,3,35994.330858,
-14.0,3,35995.236552,
-14.0,3,35996.207771,
-14.0,3,35997.399753,
-14.0,3,35998.234931,
-14.0,3,35998.975296,
-14.0,3,35999.718401,
-14.0,3,36000.512611,
-14.0,3,36001.303067,
-14.0,3,36002.072711,
-14.0,3,36002.914587,
-14.0,3,36003.731572,
-14.0,3,36004.527995,
-14.0,3,36005.363281,
-14.0,3,36006.334829,
-14.0,3,36007.155264,
-14.0,3,36007.943632,
-14.0,3,36008.834578,
-14.0,3,36009.660529,
-14.0,3,36010.507864,
-14.0,3,36011.180725,
-14.0,3,36012.011763,
-14.0,3,36012.846228,
-14.0,3,36013.650347,
-14.0,3,36014.443068,
-14.0,3,36015.252164,
-14.0,3,36016.199924,
-14.0,3,36017.150457,
-14.0,3,36018.123539,
-14.0,3,36019.016102,
-14.0,3,36019.956352,
-14.0,3,36020.658236,
-14.0,3,36021.47252,
-14.0,3,36022.260282,
-14.0,3,36022.989555,
-14.0,3,36023.912442,
-14.0,3,36024.680582,
-14.0,3,36025.507541,
-14.0,3,36026.25768,
-14.0,3,36026.998852,
-14.0,3,36027.671839,
-14.0,3,36033.025022,
-14.0,3,36033.834522,
-14.0,3,36034.65442,
-14.0,3,36035.439589,
-14.0,3,36036.266707,
-14.0,3,36037.084841,
-14.0,3,36037.786706,
-14.0,3,36038.519607,
-14.0,3,36039.231017,
-14.0,3,36039.988344,
-14.0,3,36040.785879,
-14.0,3,36041.588565,
-14.0,3,36042.782254,
-14.0,3,36043.646832,
-14.0,3,36044.479039,
-14.0,3,36045.224821,
-14.0,3,36045.995523,
-14.0,3,36046.658153,
-14.0,3,36047.536849,
-14.0,3,36048.419567,
-14.0,3,36049.192497,
-14.0,3,36049.812778,
-14.0,3,36050.550069,
-14.0,3,36051.449093,
-14.0,3,36052.202907,
-14.0,3,36053.080311,
-14.0,3,36053.856632,
-14.0,3,36054.72092,
-14.0,3,36055.61119,
-14.0,3,36056.398386,
-14.0,3,36057.087106,
-14.0,3,36057.986999,
-14.0,3,36058.854046,
-14.0,3,36059.594583,
-14.0,3,36060.430868,
-14.0,3,36061.086891,
-14.0,3,36061.877215,
-14.0,3,36062.661081,
-14.0,3,36063.510666,
-14.0,3,36064.479263,
-14.0,3,36065.264301,
-14.0,3,36066.083376,
-14.0,3,36067.054385,
-14.0,3,36067.86172,
-14.0,3,36068.70708,
-14.0,3,36069.76619,
-14.0,3,36070.570792,
-14.0,3,36071.342466,
-14.0,3,36072.352751,
-14.0,3,36073.185297,
-14.0,3,36073.881779,
-14.0,3,36074.775893,
-14.0,3,36075.536166,
-14.0,3,36076.33047,
-14.0,3,36077.251756,
-14.0,3,36078.068161,
-14.0,3,36078.884673,
-14.0,3,36079.679824,
-14.0,3,36080.496204,
-14.0,3,36081.246629,
-14.0,3,36082.183438,
-14.0,3,36082.990681,
-14.0,3,36084.119264,
-14.0,3,36084.998704,
-14.0,3,36085.744053,
-14.0,3,36086.429508,
-14.0,3,36087.365712,
-14.0,3,36088.163528,
-14.0,3,36088.939617,
-14.0,3,36089.734413,
-14.0,3,36090.512628,
-14.0,3,36091.388898,
-14.0,3,36092.346097,
-14.0,3,36093.055377,
-14.0,3,36093.893853,
-14.0,3,36094.921115,
-14.0,3,36095.820781,
-14.0,3,36096.522462,
-14.0,3,36097.272537,
-14.0,3,36098.154865,
-14.0,3,36099.151082,
-14.0,3,36099.995187,
-14.0,3,36100.854907,
-14.0,3,36101.754349,
-14.0,3,36102.469882,
-14.0,3,36103.472823,
-14.0,3,36104.236542,
-14.0,3,36105.180818,
-14.0,3,36106.009652,
-14.0,3,36106.9335,
-14.0,3,36107.629257,
-14.0,3,36108.3891,
-14.0,3,36109.279718,
-14.0,3,36110.224295,
-14.0,3,36111.045377,
-14.0,3,36111.768265,
-14.0,3,36112.665725,
-14.0,3,36113.495955,
-14.0,3,36114.373559,
-14.0,3,36115.189343,
-14.0,3,36115.941301,
-14.0,3,36116.72591,
-14.0,3,36117.557636,
-14.0,3,36118.482081,
-14.0,3,36119.294268,
-14.0,3,36120.252156,
-14.0,3,36121.102806,
-14.0,3,36121.887355,
-14.0,3,36122.675779,
-14.0,3,36123.416645,
-14.0,3,36124.254656,
-14.0,3,36124.994842,
-14.0,3,36126.18326,
-14.0,3,36126.995262,
-14.0,3,36127.657036,
-14.0,3,36128.513735,
-14.0,3,36129.453407,
-14.0,3,36130.279557,
-14.0,3,36131.029732,
-14.0,3,36131.917293,
-14.0,3,36132.733244,
-14.0,3,36133.510479,
-14.0,3,36134.433919,
-14.0,3,36135.292247,
-14.0,3,36136.289088,
-14.0,3,36136.925793,
-14.0,3,36137.664315,
-14.0,3,36138.342116,
-14.0,3,36139.203601,
-14.0,3,36139.867299,
-14.0,3,36140.660127,
-14.0,3,36141.380299,
-14.0,3,36142.190741,
-14.0,3,36142.949505,
-14.0,3,36143.577181,
-14.0,3,36144.23101,
-14.0,3,36144.990989,
-14.0,3,36145.633839,
-14.0,3,36146.298824,
-14.0,3,36151.444377,
-14.0,3,36152.255805,
-14.0,3,36153.060121,
-14.0,3,36153.874938,
-14.0,3,36154.621465,
-14.0,3,36155.335851,
-14.0,3,36156.143935,
-14.0,3,36156.911172,
-14.0,3,36157.824293,
-14.0,3,36158.578239,
-14.0,3,36159.415433,
-14.0,3,36160.178604,
-14.0,3,36160.892974,
-14.0,3,36161.866965,
-14.0,3,36162.644465,
-14.0,3,36163.544045,
-14.0,3,36164.411799,
-14.0,3,36165.178046,
-14.0,3,36166.018077,
-14.0,3,36166.763318,
-14.0,3,36167.58841,
-14.0,3,36168.456253,
-14.0,3,36169.270165,
-14.0,3,36170.517862,
-14.0,3,36171.322692,
-14.0,3,36172.002896,
-14.0,3,36172.782059,
-14.0,3,36173.468405,
-14.0,3,36174.276492,
-14.0,3,36175.034485,
-14.0,3,36175.797782,
-14.0,3,36176.596989,
-14.0,3,36177.371079,
-14.0,3,36178.208118,
-14.0,3,36178.936427,
-14.0,3,36179.801503,
-14.0,3,36180.634275,
-14.0,3,36181.537388,
-14.0,3,36182.368361,
-14.0,3,36183.080175,
-14.0,3,36183.855613,
-14.0,3,36184.701611,
-14.0,3,36185.540573,
-14.0,3,36186.300456,
-14.0,3,36187.05875,
-14.0,3,36187.826496,
-14.0,3,36188.711653,
-14.0,3,36189.668795,
-14.0,3,36190.482452,
-14.0,3,36191.194614,
-14.0,3,36192.060913,
-14.0,3,36192.979592,
-14.0,3,36193.831727,
-14.0,3,36194.614641,
-14.0,3,36195.428731,
-14.0,3,36196.467169,
-14.0,3,36197.356789,
-14.0,3,36198.159407,
-14.0,3,36199.081799,
-14.0,3,36199.976509,
-14.0,3,36200.944864,
-14.0,3,36201.633205,
-14.0,3,36202.406384,
-14.0,3,36203.314799,
-14.0,3,36204.105986,
-14.0,3,36498.173355,
-14.0,3,36498.996947,
-14.0,3,36499.842898,
-14.0,3,36500.605198,
-14.0,3,36501.420084,
-14.0,3,36502.242128,
-14.0,3,36503.036961,
-14.0,3,36504.256922,
-14.0,3,36505.222478,
-14.0,3,36505.838764,
-14.0,3,36506.766617,
-14.0,3,36507.526171,
-14.0,3,36508.292476,
-14.0,3,36509.087226,
-14.0,3,36510.097134,
-14.0,3,36510.864229,
-14.0,3,36511.653551,
-14.0,3,36512.542731,
-14.0,3,36513.472783,
-14.0,3,36514.2573,
-14.0,3,36515.038493,
-14.0,3,36515.870937,
-14.0,3,36516.724865,
-14.0,3,36517.54237,
-14.0,3,36518.400887,
-14.0,3,36519.180413,
-14.0,3,36519.942499,
-14.0,3,36520.862652,
-14.0,3,36521.630329,
-14.0,3,36522.462664,
-14.0,3,36523.408787,
-14.0,3,36524.094622,
-14.0,3,36524.900017,
-14.0,3,36525.730915,
-14.0,3,36526.562548,
-14.0,3,36527.424345,
-14.0,3,36528.211054,
-14.0,3,36528.982315,
-14.0,3,36529.883029,
-14.0,3,36530.721073,
-14.0,3,36531.433284,
-14.0,3,36532.119168,
-14.0,3,36533.01512,
-14.0,3,36533.926956,
-14.0,3,36534.702956,
-14.0,3,36535.493955,
-14.0,3,36536.406892,
-14.0,3,36537.242706,
-14.0,3,36538.022895,
-14.0,3,36538.79279,
-14.0,3,36539.568412,
-14.0,3,36540.339123,
-14.0,3,36541.183655,
-14.0,3,36542.002536,
-14.0,3,36542.865751,
-14.0,3,36543.712451,
-14.0,3,36544.540783,
-14.0,3,36554.92728,
-14.0,3,36555.774513,
-14.0,3,36556.582576,
-14.0,3,36557.404503,
-14.0,3,36558.202492,
-14.0,3,36559.068689,
-14.0,3,36560.10779,
-14.0,3,36560.881787,
-14.0,3,36561.754087,
-14.0,3,36562.509829,
-14.0,3,36563.333728,
-14.0,3,36564.204703,
-14.0,3,36565.07442,
-14.0,3,36565.787584,
-14.0,3,36566.715907,
-14.0,3,36567.518155,
-14.0,3,36568.443695,
-14.0,3,36569.231165,
-14.0,3,36570.004758,
-14.0,3,36570.904381,
-14.0,3,36571.653633,
-14.0,3,36572.364657,
-14.0,3,36573.190258,
-14.0,3,36573.93808,
-14.0,3,36574.734269,
-14.0,3,36575.677083,
-14.0,3,36576.396272,
-14.0,3,36577.139583,
-14.0,3,36577.871306,
-14.0,3,36578.668404,
-14.0,3,36579.351737,
-14.0,3,36580.142509,
-14.0,3,36580.915438,
-14.0,3,36581.805629,
-14.0,3,36582.601784,
-14.0,3,36583.282146,
-14.0,3,36584.09895,
-14.0,3,36584.905464,
-14.0,3,36585.665013,
-14.0,3,36586.398197,
-14.0,3,36587.298574,
-14.0,3,36587.995114,
-14.0,3,36588.776599,
-14.0,3,36589.538189,
-14.0,3,36590.288429,
-14.0,3,36590.990787,
-14.0,3,36591.761414,
-14.0,3,36592.595648,
-14.0,3,36593.359931,
-14.0,3,36594.157036,
-14.0,3,36595.477779,
-14.0,3,36596.382266,
-14.0,3,36597.075051,
-14.0,3,36597.827749,
-14.0,3,36598.59458,
-14.0,3,36599.297806,
-14.0,3,36599.99436,
-14.0,3,36600.721956,
-14.0,3,36601.72954,
-14.0,3,36602.575219,
-14.0,3,36603.400605,
-14.0,3,36604.255311,
-14.0,3,36605.137239,
-14.0,3,36605.98037,
-14.0,3,36606.816601,
-14.0,3,36607.482936,
-14.0,3,36608.240585,
-14.0,3,36609.057329,
-14.0,3,36609.855272,
-14.0,3,36610.678565,
-14.0,3,36611.491205,
-14.0,3,36612.237109,
-14.0,3,36612.962079,
-14.0,3,36613.684187,
-14.0,3,36614.697021,
-14.0,3,36615.490329,
-14.0,3,36616.422993,
-14.0,3,36617.327409,
-14.0,3,36618.291469,
-14.0,3,36619.090644,
-14.0,3,36619.898846,
-14.0,3,36620.620001,
-14.0,3,36621.363405,
-14.0,3,36622.154486,
-14.0,3,36622.940135,
-14.0,3,36623.709306,
-14.0,3,36624.552756,
-14.0,3,36625.357768,
-14.0,3,36626.146148,
-14.0,3,36626.985255,
-14.0,3,36627.918892,
-14.0,3,36628.740685,
-14.0,3,36629.531169,
-14.0,3,36630.431124,
-14.0,3,36631.226523,
-14.0,3,36632.072197,
-14.0,3,36632.771454,
-14.0,3,36633.595728,
-14.0,3,36634.429082,
-14.0,3,36635.232654,
-14.0,3,36636.405523,
-14.0,3,36637.278671,
-14.0,3,36638.226091,
-14.0,3,36639.184926,
-14.0,3,36640.150839,
-14.0,3,36641.050353,
-14.0,3,36641.999411,
-14.0,3,36642.71256,
-14.0,3,36643.527616,
-14.0,3,36644.31865,
-14.0,3,36645.057477,
-14.0,3,36645.966381,
-14.0,3,36646.73268,
-14.0,3,36647.562661,
-14.0,3,36648.316629,
-14.0,3,36649.057926,
-14.0,3,36649.730758,
-14.0,3,36650.67403,
-14.0,3,36651.479113,
-14.0,3,36652.2991,
-14.0,3,36653.081356,
-14.0,3,36653.916353,
-14.0,3,36654.743953,
-14.0,3,36655.448481,
-14.0,3,36656.184807,
-14.0,3,36656.896353,
-14.0,3,36657.665246,
-14.0,3,36658.451834,
-14.0,3,36659.252048,
-14.0,3,36660.038329,
-14.0,3,36660.865415,
-14.0,3,36661.683593,
-14.0,3,36662.420424,
-14.0,3,36663.182355,
-14.0,3,36663.840988,
-14.0,3,36664.721507,
-14.0,3,36665.603806,
-14.0,3,36666.373956,
-14.0,3,36667.001052,
-14.0,3,36667.738894,
-14.0,3,36668.64208,
-14.0,3,36673.838279,
-14.0,3,36674.709813,
-14.0,3,36675.502897,
-14.0,3,36676.375041,
-14.0,3,36677.267969,
-14.0,3,36678.067062,
-14.0,3,36678.758124,
-14.0,3,36679.663528,
-14.0,3,36680.543681,
-14.0,3,36681.674486,
-14.0,3,36682.549187,
-14.0,3,36683.194192,
-14.0,3,36683.986803,
-14.0,3,36684.782989,
-14.0,3,36685.597165,
-14.0,3,36686.568863,
-14.0,3,36687.348571,
-14.0,3,36688.174373,
-14.0,3,36689.10532,
-14.0,3,36689.887895,
-14.0,3,36690.719959,
-14.0,3,36691.750401,
-14.0,3,36692.569648,
-14.0,3,36693.331768,
-14.0,3,36694.277652,
-14.0,3,36695.107115,
-14.0,3,36695.816614,
-14.0,3,36696.720629,
-14.0,3,36697.469297,
-14.0,3,36698.264998,
-14.0,3,36699.177558,
-14.0,3,36699.998432,
-14.0,3,36700.816277,
-14.0,3,36701.614455,
-14.0,3,36702.432174,
-14.0,3,36703.172365,
-14.0,3,36704.112495,
-14.0,3,36704.915225,
-14.0,3,36705.647859,
-14.0,3,36706.489083,
-14.0,3,36707.243028,
-14.0,3,36707.929411,
-14.0,3,36708.856355,
-14.0,3,36709.662847,
-14.0,3,36710.438992,
-14.0,3,36711.235507,
-14.0,3,36712.026506,
-14.0,3,36712.906787,
-14.0,3,36713.87755,
-14.0,3,36714.592588,
-14.0,3,36715.430974,
-14.0,3,36716.449586,
-14.0,3,36717.354704,
-14.0,3,36718.063046,
-14.0,3,36718.809139,
-14.0,3,36719.697395,
-14.0,3,36720.695153,
-14.0,3,36721.52848,
-14.0,3,36722.380624,
-14.0,3,36723.672199,
-14.0,3,36724.419427,
-14.0,3,36725.416392,
-14.0,3,36726.180783,
-14.0,3,36727.11109,
-14.0,3,36727.931965,
-14.0,3,36728.784837,
-14.0,3,36729.486793,
-14.0,3,36730.244424,
-14.0,3,36731.15201,
-14.0,3,36732.099005,
-14.0,3,36732.915736,
-14.0,3,36733.643425,
-14.0,3,36734.549295,
-14.0,3,36735.392412,
-14.0,3,36736.278574,
-14.0,3,36737.090689,
-14.0,3,36737.854383,
-14.0,3,36738.658409,
-14.0,3,36739.486658,
-14.0,3,36740.435343,
-14.0,3,36741.255469,
-14.0,3,36742.222998,
-14.0,3,36743.0838,
-14.0,3,36743.884341,
-14.0,3,36744.695216,
-14.0,3,36745.45095,
-14.0,3,36746.2915,
-14.0,3,36747.037299,
-14.0,3,36747.841174,
-14.0,3,36748.624136,
-14.0,3,36749.293406,
-14.0,3,36750.172516,
-14.0,3,36751.117988,
-14.0,3,36751.959046,
-14.0,3,36752.71435,
-14.0,3,36753.613293,
-14.0,3,36754.446035,
-14.0,3,36755.227363,
-14.0,3,36756.160393,
-14.0,3,36757.021353,
-14.0,3,36758.028843,
-14.0,3,36758.675273,
-14.0,3,36759.420715,
-14.0,3,36760.043007,
-14.0,3,36760.904638,
-14.0,3,36761.579192,
-14.0,3,36762.381178,
-14.0,3,36763.102149,
-14.0,3,36763.9135,
-14.0,3,36765.057877,
-14.0,3,36765.730348,
-14.0,3,36766.381635,
-14.0,3,36767.151304,
-14.0,3,36767.799129,
-14.0,3,36768.471422,
-14.0,3,36769.252271,
-14.0,3,36770.043901,
-14.0,3,36770.840052,
-14.0,3,36771.632374,
-14.0,3,36772.370397,
-14.0,3,36773.079444,
-14.0,3,36773.87943,
-14.0,3,36774.633362,
-14.0,3,36775.531138,
-14.0,3,36776.284859,
-14.0,3,36777.10223,
-14.0,3,36777.851553,
-14.0,3,36778.534904,
-14.0,3,36779.512995,
-14.0,3,36780.273781,
-14.0,3,36781.153712,
-14.0,3,36782.012423,
-14.0,3,36782.773962,
-14.0,3,36783.610004,
-14.0,3,36784.343892,
-14.0,3,36785.159161,
-14.0,3,36786.025533,
-14.0,3,36786.838336,
-14.0,3,36787.657037,
-14.0,3,36792.81585,
-14.0,3,36793.500403,
-14.0,3,36794.27299,
-14.0,3,36794.947947,
-14.0,3,36795.738605,
-14.0,3,36796.493412,
-14.0,3,36797.267837,
-14.0,3,36798.055964,
-14.0,3,36798.843969,
-14.0,3,36799.667977,
-14.0,3,36800.396396,
-14.0,3,36801.261192,
-14.0,3,36802.109483,
-14.0,3,36803.025557,
-14.0,3,36803.870774,
-14.0,3,36804.614003,
-14.0,3,36805.399776,
-14.0,3,36806.248994,
-14.0,3,36807.09815,
-14.0,3,36807.862208,
-14.0,3,36809.026571,
-14.0,3,36809.828295,
-14.0,3,36810.720291,
-14.0,3,36811.686414,
-14.0,3,36812.522103,
-14.0,3,36813.245695,
-14.0,3,36814.131097,
-14.0,3,36815.07246,
-14.0,3,36815.880584,
-14.0,3,36816.648225,
-14.0,3,36817.454388,
-14.0,3,36818.508447,
-14.0,3,36819.356867,
-14.0,3,36820.165709,
-14.0,3,36821.091775,
-14.0,3,36821.984264,
-14.0,3,36822.962421,
-14.0,3,36823.655605,
-14.0,3,36824.434029,
-14.0,3,36825.357965,
-14.0,3,36826.155566,
-14.0,3,36827.033964,
-14.0,3,36827.848416,
-14.0,3,36828.66431,
-14.0,3,36829.49995,
-14.0,3,36830.268614,
-14.0,3,36831.077936,
-14.0,3,36831.900513,
-14.0,3,36832.692487,
-14.0,3,36833.528188,
-14.0,3,36834.457827,
-14.0,3,36835.085958,
-14.0,3,36836.006378,
-14.0,3,36836.754175,
-14.0,3,36837.511734,
-14.0,3,36838.30836,
-14.0,3,36839.305874,
-14.0,3,36840.06427,
-14.0,3,36840.846517,
-14.0,3,36841.732148,
-14.0,3,36842.665846,
-14.0,3,36843.434206,
-14.0,3,36844.2076,
-14.0,3,36845.03601,
-14.0,3,36845.896083,
-14.0,3,36846.715304,
-14.0,3,36847.576596,
-14.0,3,36848.36027,
-14.0,3,36849.13062,
-14.0,3,36850.051559,
-14.0,3,36851.203041,
-14.0,3,36852.064847,
-14.0,3,36853.015325,
-14.0,3,36853.711561,
-14.0,3,36854.523275,
-14.0,3,36855.349,
-14.0,3,36856.182825,
-14.0,3,36857.030201,
-14.0,3,36857.831227,
-14.0,3,36858.607031,
-14.0,3,36859.523097,
-14.0,3,36860.368714,
-14.0,3,36861.099852,
-14.0,3,36861.805981,
-14.0,3,36862.689927,
-14.0,3,36863.603842,
-14.0,3,36864.384257,
-14.0,3,36865.189211,
-14.0,3,36866.110466,
-14.0,3,36866.947337,
-14.0,3,36867.736836,
-14.0,3,36868.515737,
-14.0,3,36869.292479,
-14.0,3,36870.04843,
-14.0,3,36870.891793,
-14.0,3,36871.71713,
-14.0,3,36872.586811,
-14.0,3,36873.432819,
-14.0,3,36874.232612,
-14.0,3,36875.020529,
-14.0,3,36875.763809,
-14.0,3,36876.553483,
-14.0,3,36877.49956,
-14.0,3,36878.505697,
-14.0,3,36879.288546,
-14.0,3,36880.048773,
-14.0,3,36880.897285,
-14.0,3,36881.615101,
-14.0,3,36882.298423,
-14.0,3,36883.163689,
-14.0,3,36883.787922,
-14.0,3,36884.510925,
-14.0,3,36885.319117,
-14.0,3,36886.14344,
-14.0,3,36886.924064,
-14.0,3,36887.875288,
-14.0,3,36888.738008,
-14.0,3,36889.570044,
-14.0,3,36890.462732,
-14.0,3,36891.33854,
-14.0,3,36902.036427,
-14.0,3,36902.850262,
-14.0,3,36903.7583,
-14.0,3,36904.596225,
-14.0,3,36905.379603,
-14.0,3,36906.318232,
-14.0,3,36907.187026,
-14.0,3,36908.19267,
-14.0,3,36908.849198,
-14.0,3,36909.603087,
-14.0,3,36910.249479,
-14.0,3,36911.132251,
-14.0,3,36911.825515,
-14.0,3,36912.637357,
-14.0,3,36913.375987,
-14.0,3,36914.204873,
-14.0,3,36914.985028,
-14.0,3,36915.631559,
-14.0,3,36916.296955,
-14.0,3,36917.074023,
-14.0,3,36917.735478,
-14.0,3,36918.424529,
-14.0,3,36919.211093,
-14.0,3,36920.024687,
-14.0,3,36920.842188,
-14.0,3,36921.65559,
-14.0,3,36922.397709,
-14.0,3,36923.129255,
-14.0,3,36923.940539,
-14.0,3,36924.701258,
-14.0,3,36925.61317,
-14.0,3,36926.360206,
-14.0,3,36927.196644,
-14.0,3,36927.963158,
-14.0,3,36928.664962,
-14.0,3,36929.658071,
-14.0,3,36930.455282,
-14.0,3,36931.381074,
-14.0,3,36932.265043,
-14.0,3,36933.119118,
-14.0,3,36933.943932,
-14.0,3,36934.692941,
-14.0,3,36935.537074,
-14.0,3,36936.422013,
-14.0,3,36937.236953,
-14.0,3,36938.093238,
-14.0,3,36938.868687,
-14.0,3,36939.548642,
-14.0,3,36940.327077,
-14.0,3,36941.023228,
-14.0,3,36942.2192,
-14.0,3,36943.002644,
-14.0,3,36943.770103,
-14.0,3,36944.567811,
-14.0,3,36945.358139,
-14.0,3,36946.188428,
-14.0,3,36946.918738,
-14.0,3,36947.790725,
-14.0,3,36948.637512,
-14.0,3,36949.581444,
-14.0,3,36950.449314,
-14.0,3,36951.161191,
-14.0,3,36951.94206,
-14.0,3,36952.799791,
-14.0,3,36953.652626,
-14.0,3,36954.416336,
-14.0,3,36955.195478,
-14.0,3,36955.964564,
-14.0,3,36956.848397,
-14.0,3,36957.825737,
-14.0,3,36958.650858,
-14.0,3,36959.364117,
-14.0,3,36960.244334,
-14.0,3,36961.190254,
-14.0,3,36961.994509,
-14.0,3,36962.761481,
-14.0,3,36963.561043,
-14.0,3,36964.613682,
-14.0,3,36965.469278,
-14.0,3,36966.270867,
-14.0,3,36967.188325,
-14.0,3,36968.086455,
-14.0,3,36969.084396,
-14.0,3,36969.774495,
-14.0,3,36970.558945,
-14.0,3,36971.479956,
-14.0,3,36972.281735,
-14.0,3,36973.15779,
-14.0,3,36973.979382,
-14.0,3,36974.806954,
-14.0,3,36975.631406,
-14.0,3,36976.399547,
-14.0,3,36977.226291,
-14.0,3,36978.080085,
-14.0,3,36978.865384,
-14.0,3,36979.703779,
-14.0,3,36980.622844,
-14.0,3,36981.248643,
-14.0,3,36982.178437,
-14.0,3,36982.93544,
-14.0,3,36984.09567,
-14.0,3,36984.919317,
-14.0,3,36985.90155,
-14.0,3,36986.653775,
-14.0,3,36987.418641,
-14.0,3,36988.312322,
-14.0,3,36989.237052,
-14.0,3,36990.001567,
-14.0,3,36990.770939,
-14.0,3,36991.619794,
-14.0,3,36992.48185,
-14.0,3,36993.30688,
-14.0,3,36994.170725,
-14.0,3,36994.941373,
-14.0,3,36995.70035,
-14.0,3,36996.612057,
-14.0,3,36997.371006,
-14.0,3,36998.205549,
-14.0,3,36999.147936,
-14.0,3,36999.836459,
-14.0,3,37000.643257,
-14.0,3,37001.469851,
-14.0,3,37002.289834,
-14.0,3,37003.137275,
-14.0,3,37003.921892,
-14.0,3,37004.693118,
-14.0,3,37005.60552,
-14.0,3,37006.440125,
-14.0,3,37007.161005,
-14.0,3,37007.852483,
-14.0,3,37008.742736,
-14.0,3,37009.663114,
-14.0,3,37010.451301,
-14.0,3,37011.245559,
-14.0,3,37012.162144,
-14.0,3,37013.00946,
-14.0,3,37013.780002,
-14.0,3,37014.551956,
-14.0,3,37015.317164,
-14.0,3,37016.085481,
-14.0,3,37016.934342,
-14.0,3,37022.27615,
-14.0,3,37023.170703,
-14.0,3,37024.020128,
-14.0,3,37024.832656,
-14.0,3,37025.633987,
-14.0,3,37026.386162,
-14.0,3,37027.17623,
-14.0,3,37028.139531,
-14.0,3,37029.150198,
-14.0,3,37030.344973,
-14.0,3,37031.129972,
-14.0,3,37031.983526,
-14.0,3,37032.706128,
-14.0,3,37033.386925,
-14.0,3,37034.252216,
-14.0,3,37034.88044,
-14.0,3,37035.607815,
-14.0,3,37036.409208,
-14.0,3,37037.231129,
-14.0,3,37038.014851,
-14.0,3,37038.970076,
-14.0,3,37039.840541,
-14.0,3,37040.671525,
-14.0,3,37041.564518,
-14.0,3,37042.453278,
-14.0,3,37043.247544,
-14.0,3,37043.959297,
-14.0,3,37044.766931,
-14.0,3,37045.592789,
-14.0,3,37046.382121,
-14.0,3,37047.218803,
-14.0,3,37048.268744,
-14.0,3,37049.044123,
-14.0,3,37049.916574,
-14.0,3,37050.66224,
-14.0,3,37051.505348,
-14.0,3,37052.394636,
-14.0,3,37053.282874,
-14.0,3,37054.036499,
-14.0,3,37054.984351,
-14.0,3,37055.800328,
-14.0,3,37056.717027,
-14.0,3,37057.5134,
-14.0,3,37058.291256,
-14.0,3,37059.197341,
-14.0,3,37059.937192,
-14.0,3,37060.651016,
-14.0,3,37061.442622,
-14.0,3,37062.152933,
-14.0,3,37062.938519,
-14.0,3,37063.882665,
-14.0,3,37064.597102,
-14.0,3,37065.342428,
-14.0,3,37066.074993,
-14.0,3,37066.862599,
-14.0,3,37067.551354,
-14.0,3,37068.350481,
-14.0,3,37069.144752,
-14.0,3,37070.040219,
-14.0,3,37071.241728,
-14.0,3,37071.958167,
-14.0,3,37072.765058,
-14.0,3,37073.563771,
-14.0,3,37074.322422,
-14.0,3,37075.065301,
-14.0,3,37075.947298,
-14.0,3,37076.631111,
-14.0,3,37077.424926,
-14.0,3,37078.176138,
-14.0,3,37078.934271,
-14.0,3,37079.637329,
-14.0,3,37080.405432,
-14.0,3,37081.223946,
-14.0,3,37081.977778,
-14.0,3,37082.796669,
-14.0,3,37083.740849,
-14.0,3,37084.60463,
-14.0,3,37085.282193,
-14.0,3,37086.028889,
-14.0,3,37086.780237,
-14.0,3,37087.482362,
-14.0,3,37088.17427,
-14.0,3,37088.90636,
-14.0,3,37089.905251,
3.421667,16,37381.112406,
2.31139,15,37382.385503,
2.31139,15,37383.705611,
-2.1351366,11,37384.841973,
1.2011232,14,37386.042088,
-4.3625627,9,37386.930241,
1.2011232,14,37388.042821,
1.2011232,14,37389.229232,
0.08621311,13,37390.367529,
0.08621311,13,37391.527904,
2.31139,15,37392.738501,
0.08621311,13,37393.824418,
0.08621311,13,37394.864081,
-4.3625627,9,37395.775166,
-1.0244694,12,37397.069998,
