#{"t_start": 1663083818.9550903, "env_id": null}
r,l,t,is_success
-14.0,3,89973.10883,
-14.0,3,89974.123771,
-14.0,3,89974.977397,
-14.0,3,89975.918983,
-14.888889,5,89976.861039,
-14.0,3,89977.836042,
-14.0,3,89978.743166,
-14.0,3,89979.529456,
-14.888889,5,89980.399672,
-14.0,3,89981.307465,
-14.0,3,89982.1143,
-14.0,3,89982.95472,
-14.0,3,89983.895157,
-14.0,3,89984.863542,
-12.815531,7,89985.952494,
-14.0,3,89986.929917,
-14.0,3,89987.817096,
-14.888889,5,89988.734506,
-14.0,3,89989.686967,
-14.0,3,89990.587901,
-14.0,3,89991.642049,
-14.888889,5,89992.602268,
-14.0,3,89993.570464,
-14.0,3,89994.46195,
-14.0,3,89995.746598,
-14.0,3,89996.925762,
-14.0,3,89997.823963,
-14.0,3,89998.845042,
-14.0,3,89999.845886,
-14.0,3,90000.746832,
-14.0,3,90001.720969,
-14.0,3,90002.600891,
-14.0,3,90003.570699,
-14.0,3,90004.591434,
-14.888889,5,90016.188804,
-14.0,3,90017.212027,
-14.0,3,90018.173028,
-12.815531,7,90019.176034,
-14.0,3,90020.14853,
-14.0,3,90021.025531,
-13.926573,6,90022.118724,
-14.0,3,90023.099775,
-14.0,3,90024.071957,
-14.0,3,90025.046913,
-14.0,3,90026.022013,
-12.815531,7,90027.169055,
-14.0,3,90028.109348,
-14.0,3,90029.172051,
-14.0,3,90030.210279,
-14.0,3,90031.308447,
-14.0,3,90032.339803,
-14.0,3,90033.241597,
-14.0,3,90034.208931,
-14.0,3,90035.249196,
-14.0,3,90036.300885,
-14.0,3,90037.251492,
-14.0,3,90038.203987,
-14.0,3,90039.161468,
-14.0,3,90040.230478,
-14.0,3,90041.377254,
-14.0,3,90042.386323,
-14.888889,5,90043.356799,
-14.0,3,90044.424566,
-14.0,3,90045.53441,
-14.0,3,90046.522163,
-14.0,3,90047.480157,
-14.0,3,90048.466735,
-14.0,3,90049.711868,
-14.0,3,90050.740955,
-14.0,3,90051.734266,
-14.0,3,90052.857075,
-14.0,3,90053.964661,
-14.0,3,90055.131791,
-14.0,3,90056.010754,
-14.0,3,90057.466591,
-14.0,3,90058.654783,
-14.0,3,90059.642832,
-14.0,3,90060.748001,
-14.0,3,90061.754947,
-14.0,3,90062.754069,
-14.0,3,90063.77467,
-14.0,3,90064.72998,
-14.0,3,90065.730545,
-14.0,3,90066.71636,
-14.0,3,90067.664784,
-14.0,3,90068.677396,
-14.0,3,90069.771791,
-14.0,3,90070.556228,
-14.0,3,90071.647222,
-14.0,3,90072.567493,
-14.0,3,90073.491567,
-14.0,3,90074.453931,
-14.0,3,90075.629863,
-14.888889,5,90076.6342,
-14.0,3,90077.593829,
-14.0,3,90078.655637,
-14.0,3,90079.761275,
-14.0,3,90080.691295,
-14.0,3,90081.637508,
-14.0,3,90082.640036,
-14.888889,5,90083.73123,
-14.0,3,90084.71834,
-14.0,3,90085.758486,
-14.0,3,90086.707162,
-14.0,3,90087.639668,
-14.0,3,90088.73155,
-14.0,3,90089.667147,
-14.0,3,90090.668984,
-14.0,3,90091.780264,
-14.888889,5,90092.706287,
-14.0,3,90093.66916,
-14.0,3,90094.665958,
-14.0,3,90095.665325,
-14.0,3,90096.680377,
-14.0,3,90097.627101,
-14.0,3,90098.561957,
-14.888889,5,90099.691851,
-14.0,3,90100.692852,
-14.0,3,90101.573793,
-14.0,3,90102.431764,
-14.0,3,90103.476801,
-14.0,3,90104.555803,
-14.0,3,90105.510594,
-14.888889,5,90106.528976,
-14.0,3,90129.01117,
-14.0,3,90130.094288,
-14.0,3,90131.074461,
-14.0,3,90132.09462,
-14.0,3,90133.060878,
-12.815531,7,90134.10567,
-14.0,3,90135.108162,
-14.888889,5,90136.117993,
-14.0,3,90137.221631,
-14.0,3,90138.165783,
-14.0,3,90139.183924,
-14.0,3,90140.124927,
-14.0,3,90140.9999,
-14.0,3,90142.166807,
-14.0,3,90143.12004,
-14.0,3,90144.186754,
-14.0,3,90145.240534,
-14.0,3,90146.194366,
-14.0,3,90147.212522,
-14.0,3,90148.145833,
-14.0,3,90149.159197,
-14.0,3,90150.223135,
-14.888889,5,90151.296624,
-14.0,3,90152.359058,
-14.0,3,90153.324667,
-14.0,3,90154.203735,
-14.0,3,90155.158774,
-14.0,3,90156.0193,
-13.926573,6,90157.105403,
-14.0,3,90158.04507,
-14.0,3,90159.000273,
-13.926573,6,90160.083962,
-14.0,3,90161.054465,
-14.888889,5,90162.138149,
-14.0,3,90163.062709,
-14.0,3,90164.099153,
-14.0,3,90165.122426,
-14.0,3,90166.216021,
-14.0,3,90167.241093,
-14.0,3,90168.134221,
-14.0,3,90169.094786,
-14.0,3,90170.121646,
-14.0,3,90171.160029,
-14.0,3,90172.099721,
-14.0,3,90173.045382,
-14.0,3,90173.99585,
-14.0,3,90175.05785,
-14.0,3,90176.205616,
-14.888889,5,90177.270864,
-14.0,3,90178.16241,
-14.0,3,90179.681599,
-14.0,3,90180.847041,
-14.0,3,90181.82759,
-14.0,3,90182.771435,
-14.0,3,90183.746361,
-14.888889,5,90185.039185,
-14.0,3,90186.058454,
-14.0,3,90187.041105,
-16.0,4,90188.164806,
-14.0,3,90189.234574,
-14.0,3,90190.387652,
-14.0,3,90191.256837,
-14.0,3,90192.211766,
-14.0,3,90193.308436,
-14.0,3,90194.290377,
-14.888889,5,90195.418803,
-14.0,3,90196.404934,
-14.0,3,90197.39454,
-14.0,3,90198.408891,
-14.888889,5,90199.433986,
-14.0,3,90200.424729,
-14.0,3,90201.413763,
-14.888889,5,90202.455203,
-13.777847,6,90203.574997,
-14.888889,5,90204.736591,
-14.0,3,90205.530423,
-14.0,3,90206.6361,
-14.0,3,90207.578464,
-14.0,3,90208.513085,
-14.0,3,90209.493982,
-14.0,3,90210.668783,
-14.0,3,90211.601003,
-14.0,3,90212.551059,
-14.0,3,90213.615696,
-14.0,3,90214.724605,
-14.0,3,90215.662916,
-14.0,3,90216.610368,
-14.0,3,90217.615306,
-14.0,3,90218.650161,
-14.0,3,90219.632109,
-14.0,3,90220.662294,
-14.0,3,90221.606934,
-14.0,3,90222.536665,
-14.0,3,90223.620768,
-14.0,3,90224.552649,
-14.0,3,90225.543496,
-14.0,3,90226.655305,
-14.0,3,90227.509004,
-14.0,3,90228.475654,
-14.0,3,90229.468583,
-14.0,3,90230.940247,
-14.0,3,90232.026565,
-14.0,3,90232.975371,
-14.0,3,90233.900941,
-14.0,3,90234.967683,
-14.0,3,90235.967624,
-14.0,3,90236.85647,
-14.0,3,90237.705024,
-14.0,3,90238.748556,
-14.0,3,90239.833702,
-14.0,3,90240.778227,
-14.888889,5,90241.8063,
-14.0,3,90242.890712,
-16.0,4,90243.92537,
-14.0,3,90244.865709,
-14.0,3,90245.801478,
-14.888889,5,90246.802463,
-14.0,3,90247.739784,
-14.0,3,90248.741378,
-14.888889,5,90249.796613,
-14.0,3,90250.829068,
-14.0,3,90251.83334,
-14.0,3,90252.800256,
-14.0,3,90253.74704,
-14.0,3,90254.65555,
-14.0,3,90255.606578,
-14.0,3,90256.711895,
-14.0,3,90257.861721,
-14.0,3,90258.806496,
-14.0,3,90259.723543,
-14.0,3,90260.732839,
-14.0,3,90261.603643,
-13.926573,6,90262.540756,
-14.0,3,90263.560602,
-14.0,3,90264.340958,
-13.777847,6,90265.317631,
-14.0,3,90266.281027,
-14.0,3,90267.253283,
-14.0,3,90268.193765,
-14.0,3,90269.3009,
-14.0,3,90270.313349,
-14.0,3,90271.304973,
-14.0,3,90272.345482,
-14.0,3,90273.392064,
-14.888889,5,90274.402948,
-14.0,3,90275.263588,
-14.0,3,90276.234913,
-14.0,3,90277.206788,
-14.0,3,90278.141641,
-14.0,3,90279.126051,
-14.0,3,90280.800955,
-14.0,3,90281.788059,
-14.0,3,90282.807835,
-13.926573,6,90283.805889,
-14.0,3,90284.796904,
-14.0,3,90285.821411,
-14.0,3,90286.8608,
-14.0,3,90287.73679,
-13.926573,6,90288.921108,
-14.0,3,90289.889059,
-14.0,3,90290.96237,
-14.0,3,90291.904052,
-14.0,3,90292.83659,
-14.0,3,90293.89545,
-14.0,3,90294.78471,
-14.0,3,90295.636363,
-13.777847,6,90296.679438,
-14.0,3,90297.547484,
-14.0,3,90298.486849,
-14.0,3,90299.592729,
-14.0,3,90300.465364,
-14.0,3,90301.358235,
-14.0,3,90302.249988,
-14.0,3,90303.188301,
-14.0,3,90304.026075,
-14.0,3,90304.986116,
-14.0,3,90305.923629,
-14.0,3,90306.979926,
-14.0,3,90307.955958,
-14.0,3,90308.79132,
-14.0,3,90309.759366,
-14.888889,5,90310.816989,
-14.0,3,90311.734313,
-14.0,3,90312.63612,
-14.0,3,90313.685877,
-14.0,3,90314.531316,
-14.0,3,90315.47473,
-14.0,3,90316.385156,
-12.815531,7,90317.425856,
-14.0,3,90318.281479,
-14.0,3,90319.212167,
-14.0,3,90320.200049,
-14.0,3,90321.102965,
-14.0,3,90322.049516,
-14.0,3,90323.139805,
-14.888889,5,90324.205049,
-14.0,3,90325.035902,
-14.0,3,90325.934659,
-14.0,3,90326.857466,
-13.926573,6,90327.808241,
-13.926573,6,90329.219685,
-14.0,3,90330.17363,
-14.0,3,90331.324687,
-14.0,3,90332.325562,
-14.888889,5,90333.372474,
-14.0,3,90334.372568,
-14.888889,5,90335.485573,
-14.0,3,90336.492627,
-14.0,3,90337.490348,
-14.0,3,90338.309231,
-13.777847,6,90339.326999,
-14.0,3,90340.297719,
-14.888889,5,90341.310218,
-14.0,3,90342.29072,
-14.0,3,90343.254903,
-14.0,3,90344.150023,
-14.0,3,90345.023563,
-13.926573,6,90345.981655,
-14.0,3,90347.133352,
-14.0,3,90348.074798,
-14.0,3,90349.154453,
-14.0,3,90350.206164,
-14.0,3,90351.316473,
-14.0,3,90352.257322,
-14.0,3,90353.210851,
-14.0,3,90354.087108,
-14.0,3,90354.979994,
-14.0,3,90355.915959,
-14.0,3,90356.850811,
-14.0,3,90357.765739,
-12.815531,7,90358.880533,
-14.0,3,90359.84617,
-14.0,3,90360.792301,
-14.888889,5,90361.858701,
-14.0,3,90362.958862,
-14.888889,5,90363.990661,
-14.0,3,90364.930482,
-14.0,3,90365.978032,
-14.0,3,90366.916818,
-14.0,3,90367.903381,
-14.0,3,90368.727764,
-14.0,3,90369.694321,
-14.0,3,90370.669398,
-14.0,3,90371.621415,
-14.888889,5,90372.626677,
-14.0,3,90373.578613,
-14.0,3,90374.661427,
-14.0,3,90375.75958,
-14.0,3,90376.877537,
-14.0,3,90377.919933,
-14.0,3,90379.477632,
-14.0,3,90380.393333,
-14.0,3,90381.333568,
-14.0,3,90382.264318,
-14.0,3,90383.133694,
-14.888889,5,90384.233286,
-14.0,3,90385.137105,
-14.0,3,90386.098397,
-14.888889,5,90387.052804,
-14.0,3,90387.933671,
-14.0,3,90388.746647,
-14.0,3,90389.822753,
-14.0,3,90390.775396,
-14.0,3,90391.726238,
-14.0,3,90392.647312,
-14.0,3,90393.624451,
-14.0,3,90394.581657,
-14.0,3,90395.426641,
-14.0,3,90396.304256,
-13.926573,6,90397.260055,
-14.0,3,90398.167104,
-14.0,3,90399.10656,
-14.0,3,90400.052179,
-14.0,3,90400.98651,
-14.0,3,90401.976612,
-14.0,3,90402.93945,
-14.0,3,90403.815161,
-14.0,3,90404.721845,
-14.0,3,90405.526148,
-14.0,3,90406.548419,
-14.0,3,90407.573986,
-14.0,3,90408.486516,
-14.0,3,90409.24644,
-14.0,3,90410.125694,
-14.0,3,90411.173507,
-14.0,3,90412.076427,
-14.0,3,90413.098888,
-14.0,3,90414.029152,
-14.0,3,90415.040678,
-14.888889,5,90416.139811,
-14.0,3,90417.067568,
-14.0,3,90417.893623,
-13.926573,6,90419.030198,
-14.888889,5,90420.107615,
-14.0,3,90420.99352,
-14.0,3,90421.973081,
-14.0,3,90422.748883,
-13.926573,6,90423.764337,
-14.0,3,90424.68815,
-14.0,3,90425.64377,
-14.0,3,90437.609597,
-14.0,3,90438.711606,
-14.888889,5,90439.817543,
-14.0,3,90440.94729,
-14.0,3,90441.922174,
-14.888889,5,90443.014655,
-14.0,3,90444.232235,
-14.0,3,90445.204395,
-14.0,3,90446.148658,
-14.0,3,90447.280343,
-14.0,3,90448.300629,
-14.0,3,90449.181703,
-14.0,3,90450.270948,
-14.0,3,90451.197483,
-14.0,3,90452.177068,
-14.0,3,90453.28217,
-14.0,3,90454.280575,
-14.0,3,90455.286274,
-14.0,3,90456.26307,
-14.0,3,90457.269813,
-14.0,3,90458.205254,
-14.0,3,90459.319589,
-14.0,3,90460.305006,
-14.0,3,90461.216913,
-14.0,3,90462.237356,
-14.0,3,90463.155784,
-12.815531,7,90464.149566,
-14.0,3,90465.25701,
-14.0,3,90466.247185,
-14.0,3,90467.196025,
-14.888889,5,90468.238833,
-14.0,3,90469.211852,
-14.0,3,90470.264406,
-14.0,3,90471.410224,
-14.0,3,90472.306231,
-14.0,3,90473.326104,
-13.926573,6,90474.622161,
-14.0,3,90475.704228,
-14.0,3,90476.594589,
-14.0,3,90477.511337,
-13.926573,6,90478.677046,
-14.0,3,90479.862892,
-14.0,3,90480.888324,
-14.0,3,90481.927093,
-14.0,3,90483.006621,
-14.888889,5,90483.973687,
-14.0,3,90485.162507,
-14.0,3,90486.107882,
-14.0,3,90487.225347,
-14.0,3,90488.231785,
-14.0,3,90489.756534,
-14.0,3,90490.701041,
-14.0,3,90491.644211,
-14.0,3,90492.729191,
-14.0,3,90493.858091,
-13.777847,6,90494.965688,
-14.0,3,90495.886915,
-14.0,3,90496.960619,
-14.0,3,90498.002591,
-14.0,3,90499.06596,
-14.0,3,90500.060511,
-14.0,3,90501.001748,
-12.815531,7,90502.116206,
-14.888889,5,90503.18793,
-14.0,3,90504.311718,
-14.0,3,90505.302629,
-14.0,3,90506.45238,
-14.0,3,90507.494153,
-14.0,3,90508.477518,
-14.0,3,90509.461631,
-14.0,3,90510.394626,
-14.0,3,90511.424489,
-14.0,3,90512.345579,
-14.0,3,90513.321894,
-14.888889,5,90514.364045,
-14.0,3,90515.210124,
-12.815531,7,90516.388201,
-14.0,3,90517.504218,
-14.0,3,90518.519234,
-14.0,3,90519.466525,
-14.0,3,90520.541151,
-14.0,3,90521.554263,
-14.0,3,90522.512168,
-14.888889,5,90523.70048,
-14.0,3,90524.740249,
-14.0,3,90525.91813,
-14.888889,5,90526.820037,
-14.0,3,90527.736923,
-14.0,3,90528.546073,
-14.0,3,90529.590298,
-14.0,3,90530.436631,
-14.888889,5,90531.481239,
-14.0,3,90532.379771,
-14.0,3,90533.378674,
-14.0,3,90534.318085,
-14.0,3,90535.119744,
-14.0,3,90535.944516,
-14.0,3,90536.877884,
-14.0,3,90537.686473,
-14.0,3,90538.491439,
-14.0,3,90561.469498,
-14.0,3,90562.557808,
-14.0,3,90563.507112,
-14.888889,5,90564.514124,
-14.888889,5,90565.657755,
-14.0,3,90566.543724,
-14.0,3,90567.520863,
-14.0,3,90568.480189,
-13.926573,6,90569.531516,
-14.0,3,90570.433529,
-14.0,3,90571.400529,
-14.0,3,90572.424693,
-14.0,3,90573.378212,
-14.0,3,90574.382006,
-14.0,3,90575.52194,
-14.0,3,90576.560071,
-14.0,3,90577.435712,
-14.0,3,90578.37757,
-14.0,3,90579.338145,
-13.926573,6,90580.333137,
-13.926573,6,90581.308527,
-14.0,3,90582.232258,
-14.0,3,90583.416496,
-14.0,3,90584.460477,
-14.0,3,90585.485903,
-14.0,3,90586.529939,
-14.0,3,90587.601856,
-14.0,3,90588.651694,
-14.0,3,90589.678833,
-14.0,3,90590.534233,
-14.0,3,90591.495875,
-14.0,3,90592.516961,
-14.888889,5,90593.578488,
-14.0,3,90594.594699,
-14.888889,5,90595.655225,
-14.0,3,90596.584168,
-14.0,3,90597.487365,
-13.926573,6,90598.480597,
-14.0,3,90599.676365,
-14.0,3,90600.648317,
-13.926573,6,90601.876772,
-14.0,3,90602.960529,
-14.888889,5,90604.182387,
-13.926573,6,90605.276311,
-14.0,3,90606.273988,
-14.0,3,90607.179861,
-14.0,3,90608.114216,
-14.0,3,90609.084329,
-14.0,3,90610.058377,
-14.0,3,90611.012878,
-12.815531,7,90612.66068,
-14.0,3,90613.721271,
-14.0,3,90614.696115,
-14.0,3,90615.712596,
-14.0,3,90616.826814,
-14.0,3,90617.824203,
-14.0,3,90618.808643,
-14.0,3,90619.89004,
-14.0,3,90622.650764,
-14.0,3,90623.689401,
-14.0,3,90624.558207,
-14.0,3,90625.586298,
-14.0,3,90626.608274,
-14.0,3,90627.594609,
-14.0,3,90628.581773,
-14.0,3,90629.595934,
-14.0,3,90630.785071,
-14.0,3,90632.010077,
-14.0,3,90633.181538,
-14.0,3,90634.268189,
-14.0,3,90635.394929,
-13.926573,6,90636.388345,
-14.0,3,90637.382316,
-14.0,3,90638.347441,
-14.0,3,90639.257466,
-14.0,3,90640.342919,
-14.888889,5,90641.34981,
-14.0,3,90642.345968,
-14.0,3,90643.270772,
-14.0,3,90644.189075,
-14.0,3,90645.038776,
-14.0,3,90646.158151,
-14.0,3,90647.145835,
-14.0,3,90648.135929,
-14.0,3,90649.092179,
-14.0,3,90650.106954,
-14.0,3,90651.122433,
-14.0,3,90652.046918,
-13.926573,6,90653.077635,
-12.815531,7,90654.10507,
-14.0,3,90655.046053,
-14.0,3,90656.008459,
-14.0,3,90656.978714,
-14.0,3,90657.945098,
-13.926573,6,90659.097533,
-14.0,3,90660.095824,
-13.926573,6,90661.110006,
-12.815531,7,90662.173381,
-14.0,3,90663.00173,
-13.926573,6,90664.141852,
-14.0,3,90665.6566,
-14.0,3,90666.65599,
-14.0,3,90667.442508,
-14.0,3,90668.358366,
-14.0,3,90669.436128,
-14.0,3,90670.362978,
-14.0,3,90671.407542,
-14.0,3,90672.343119,
-14.0,3,90673.379223,
-14.0,3,90674.442014,
-14.0,3,90675.404351,
-13.926573,6,90676.354166,
-12.815531,7,90677.551413,
-14.0,3,90678.586679,
-14.0,3,90679.491984,
-14.0,3,90680.483013,
-14.0,3,90681.287782,
-13.926573,6,90682.335019,
-13.926573,6,90683.376377,
-14.0,3,90684.356591,
-14.0,3,90685.480659,
-14.0,3,90686.429094,
-14.0,3,90687.424086,
-14.0,3,90688.527114,
-13.926573,6,90689.554045,
-13.926573,6,90690.644781,
-13.926573,6,90691.951909,
-14.0,3,90692.959363,
-14.0,3,90693.892774,
-14.0,3,90694.992026,
-14.0,3,90695.972579,
-14.0,3,90696.820262,
-14.0,3,90697.868085,
-14.0,3,90698.765564,
-14.0,3,90699.714736,
-14.0,3,90700.802387,
-14.0,3,90701.78046,
-14.0,3,90702.76039,
-14.0,3,90703.709682,
-14.0,3,90704.686187,
-14.0,3,90705.586797,
-14.0,3,90706.677,
-14.0,3,90707.633441,
-14.0,3,90708.522696,
-14.0,3,90709.520947,
-14.0,3,90710.4266,
-14.0,3,90711.263391,
-13.926573,6,90712.439052,
-13.926573,6,90713.505165,
-14.0,3,90714.444577,
-14.0,3,90715.863729,
-13.926573,6,90716.968213,
-14.0,3,90718.001224,
-14.0,3,90719.111579,
-13.926573,6,90720.085604,
-14.0,3,90721.076178,
-14.0,3,90722.242493,
-14.0,3,90723.305175,
-14.0,3,90724.162804,
-13.926573,6,90725.154214,
-13.926573,6,90726.280957,
-14.0,3,90727.436241,
-14.0,3,90728.426469,
-14.888889,5,90729.497789,
-14.0,3,90730.55688,
-14.0,3,90731.419814,
-14.0,3,90732.576472,
-14.0,3,90733.497172,
-14.0,3,90734.585853,
-14.0,3,90735.567801,
-14.888889,5,90736.628342,
-14.0,3,90737.481413,
-14.0,3,90738.399676,
-14.0,3,90739.458711,
-14.0,3,90740.560708,
-14.0,3,90741.533309,
-14.0,3,90742.416726,
-14.0,3,90743.459008,
-14.0,3,90744.462473,
-14.0,3,90745.507979,
-14.0,3,90746.461612,
-14.0,3,90747.368467,
-13.926573,6,90748.435787,
-13.926573,6,90749.509265,
-14.0,3,90750.606579,
-14.0,3,90751.603632,
-14.888889,5,90752.788121,
-13.926573,6,90753.927099,
-14.0,3,90754.894518,
-14.0,3,90755.856648,
-14.0,3,90756.761576,
-14.0,3,90757.756966,
-14.0,3,90758.644451,
-14.0,3,90759.598626,
-14.0,3,90760.535856,
-14.0,3,90761.350898,
-14.0,3,90762.365553,
-14.0,3,90763.455115,
-14.0,3,90764.428488,
-14.0,3,90765.335304,
-14.0,3,90766.857366,
-14.0,3,90767.905861,
-14.0,3,90768.828924,
-14.0,3,90769.91888,
-14.0,3,90770.929942,
-14.0,3,90772.077558,
-14.0,3,90772.8702,
-13.926573,6,90773.853126,
-13.926573,6,90774.720403,
-13.926573,6,90775.816395,
-14.0,3,90776.638749,
-13.926573,6,90777.686064,
-13.926573,6,90778.681101,
-14.0,3,90779.651639,
-14.0,3,90780.567781,
-14.0,3,90781.348367,
-14.0,3,90782.148795,
-14.0,3,90783.062124,
-14.0,3,90783.859664,
-14.0,3,90784.689376,
-14.0,3,90785.624106,
-14.0,3,90786.582085,
-14.0,3,90787.538839,
-14.0,3,90788.501721,
-14.0,3,90789.39415,
-14.0,3,90790.250282,
-13.926573,6,90791.30106,
-14.0,3,90792.211729,
-14.0,3,90793.26705,
-14.0,3,90794.160473,
-14.0,3,90795.136468,
-13.926573,6,90796.133075,
-14.0,3,90796.969943,
-14.0,3,90798.10738,
-14.0,3,90799.021644,
-13.926573,6,90800.156707,
-14.0,3,90801.21172,
-14.0,3,90802.118741,
-14.0,3,90803.095778,
-14.0,3,90803.979695,
-14.0,3,90804.952003,
-14.0,3,90805.96387,
-14.0,3,90806.925337,
-14.0,3,90807.905805,
-14.0,3,90808.823735,
-14.0,3,90809.644011,
-14.0,3,90810.561754,
-14.0,3,90811.386822,
-13.926573,6,90812.437927,
-13.926573,6,90813.433869,
-14.0,3,90814.81408,
-13.926573,6,90815.915333,
-14.0,3,90816.838375,
-14.0,3,90817.811687,
-14.0,3,90818.691469,
-14.0,3,90819.684995,
-14.0,3,90820.6662,
-13.926573,6,90821.816268,
-14.0,3,90822.8027,
-14.0,3,90823.663565,
-14.0,3,90824.581967,
-14.0,3,90825.568725,
-14.0,3,90826.56383,
-14.0,3,90827.47087,
-14.0,3,90828.390551,
-14.0,3,90829.317463,
-14.0,3,90830.341383,
-14.0,3,90831.453255,
-14.0,3,90832.407042,
-14.0,3,90833.265383,
-14.0,3,90834.291401,
-14.0,3,90835.383588,
-14.0,3,90836.354965,
-13.926573,6,90837.366863,
-13.926573,6,90838.411032,
-14.0,3,90839.61575,
-14.0,3,90840.60331,
-14.0,3,90841.54836,
-14.0,3,90842.604601,
-14.0,3,90843.636091,
-14.888889,5,90844.819739,
-14.0,3,90845.649712,
-14.0,3,90846.575289,
-14.0,3,90847.626931,
-13.926573,6,90848.670633,
-14.0,3,90849.697886,
-14.0,3,90850.650003,
-14.0,3,90851.6075,
-14.0,3,90852.590815,
-13.926573,6,90853.600597,
-14.0,3,90854.562058,
-14.0,3,90855.521519,
-14.0,3,90867.057172,
-14.0,3,90868.099625,
-14.0,3,90869.235649,
-14.0,3,90870.071295,
-14.0,3,90871.185256,
-14.0,3,90872.135123,
-14.0,3,90873.092037,
-14.0,3,90874.08114,
-14.0,3,90875.759618,
-14.0,3,90876.77665,
-14.0,3,90877.744516,
-14.0,3,90878.816968,
-14.0,3,90879.935618,
-14.0,3,90880.896064,
-14.0,3,90881.861105,
-14.0,3,90882.878683,
-14.0,3,90883.928621,
-14.0,3,90884.922337,
-14.0,3,90885.96647,
-13.926573,6,90887.036027,
-14.0,3,90887.98883,
-14.0,3,90889.096633,
-14.0,3,90890.0507,
-14.0,3,90891.066904,
-14.0,3,90892.197061,
-13.926573,6,90893.187023,
-14.0,3,90894.177563,
-14.0,3,90895.186493,
-14.888889,5,90896.265127,
-14.0,3,90897.291283,
-14.0,3,90898.248478,
-14.0,3,90899.191658,
-14.0,3,90900.287928,
-14.0,3,90901.314845,
-14.0,3,90902.219084,
-14.0,3,90903.100506,
-14.0,3,90904.175909,
-14.0,3,90905.269051,
-14.0,3,90906.233404,
-14.0,3,90907.210173,
-14.0,3,90908.308969,
-13.926573,6,90909.428696,
-14.0,3,90910.385079,
-14.0,3,90911.330791,
-14.0,3,90912.306122,
-14.0,3,90913.244543,
-14.0,3,90914.251309,
-14.0,3,90915.250795,
-14.0,3,90916.309019,
-14.0,3,90917.321416,
-14.0,3,90918.289641,
-14.0,3,90919.266578,
-14.0,3,90920.187404,
-14.0,3,90921.157379,
-12.815531,7,90922.444766,
-14.0,3,90923.617603,
-14.0,3,90924.595875,
-14.0,3,90925.54112,
-14.0,3,90927.032081,
-14.0,3,90927.990324,
-14.0,3,90928.841506,
-14.0,3,90929.863452,
-14.0,3,90930.654669,
-14.0,3,90931.546719,
-14.0,3,90932.513529,
-14.0,3,90933.51181,
-14.0,3,90934.468799,
-14.0,3,90935.588161,
-14.0,3,90936.61744,
-14.0,3,90937.621506,
-13.926573,6,90938.782947,
-14.0,3,90939.848081,
-14.0,3,90940.809809,
-13.926573,6,90941.781862,
-14.888889,5,90942.831414,
-14.0,3,90943.826629,
-14.0,3,90944.7784,
-14.0,3,90945.78006,
-14.0,3,90946.992333,
-14.0,3,90947.922564,
-14.888889,5,90949.034217,
-14.0,3,90949.956522,
-14.0,3,90950.961918,
-14.0,3,90952.015539,
-14.0,3,90953.069403,
-14.888889,5,90954.019325,
-14.0,3,90955.114594,
-14.0,3,90956.085987,
-14.0,3,90957.168162,
-14.0,3,90958.127818,
-14.0,3,90959.077088,
-14.0,3,90960.141757,
-14.0,3,90961.054002,
-14.0,3,90961.915256,
-14.0,3,90962.871487,
-14.0,3,90963.751211,
-14.0,3,90964.697402,
-14.0,3,90965.790652,
-14.0,3,90966.666126,
-14.0,3,90967.580288,
-13.926573,6,90968.567672,
-14.0,3,90969.520925,
-14.0,3,90970.369476,
-14.0,3,90971.327967,
-14.0,3,90972.279101,
-14.0,3,90973.339585,
-14.0,3,90974.302001,
-14.0,3,90975.150245,
-14.0,3,90997.957163,
-13.926573,6,90999.110086,
-14.0,3,91000.089061,
-14.0,3,91001.078334,
-14.0,3,91002.094391,
-14.0,3,91003.022198,
-14.0,3,91004.056798,
-14.0,3,91005.082767,
-14.0,3,91006.177855,
-14.0,3,91007.201865,
-14.888889,5,91008.160388,
-14.0,3,91009.121415,
-13.926573,6,91010.242826,
-14.0,3,91011.276244,
-14.0,3,91012.22729,
-12.815531,7,91013.321951,
-14.0,3,91014.277778,
-14.0,3,91015.344821,
-14.0,3,91016.491441,
-14.0,3,91017.488014,
-14.0,3,91018.376168,
-14.0,3,91019.429231,
-14.0,3,91020.53635,
-14.0,3,91021.518387,
-14.0,3,91022.472106,
-14.0,3,91023.450938,
-14.0,3,91024.670285,
-14.0,3,91025.697993,
-14.0,3,91026.684846,
-14.0,3,91027.783133,
-14.0,3,91028.852518,
-14.0,3,91030.004811,
-14.0,3,91030.880127,
-14.0,3,91031.835759,
-14.0,3,91032.932399,
-14.0,3,91033.907887,
-14.0,3,91034.961354,
-14.0,3,91035.93704,
-14.0,3,91036.931089,
-14.0,3,91037.941697,
-14.0,3,91038.882417,
-13.926573,6,91039.967429,
-14.0,3,91040.96356,
-14.0,3,91041.912129,
-14.0,3,91042.91431,
-14.888889,5,91044.072843,
-14.0,3,91044.860285,
-14.0,3,91045.946586,
-14.0,3,91046.866884,
-14.0,3,91047.800443,
-14.0,3,91049.247255,
-14.0,3,91050.467318,
-14.0,3,91051.39313,
-14.0,3,91052.335569,
-14.0,3,91053.399507,
-14.0,3,91054.496175,
-14.0,3,91055.434785,
-13.926573,6,91056.462013,
-14.0,3,91057.457354,
-14.0,3,91058.476879,
-14.0,3,91059.458509,
-14.0,3,91060.493793,
-14.0,3,91061.436946,
